,Unnamed: 0,tweet_link,tweet,raw_label1,labeler_id1,raw_label2,labler_id2,raw_label3,labeler_id,secondary_label,additional_notes,label
1860,1860,https://twitter.com/edent/status/1229483939892539393,They have been imprisoning and killing this minority population for a long while now. Perhaps trying to be diplomatic with communist regimes doesn't actually work. Perhaps trading with China allows the government to fund suppression and continue communist rule. Boycott China.,unknown/irrelevant,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP);Chinse Uyghur Muslims,,not stigmatizing
1861,1861,https://twitter.com/edent/status/1242531288025894916,"#JakeTapperCNN stop lying when #DonaldTrump was shutting China trade down,because of the threat #Coronavirus posed #JoeBiden was busy calling Coronavirus a hype.#JoeBiden you are the biggest liar on planet Earth,as you just now started talking about the threat Coronavirus poses.",unknown/irrelevant,101,not stigmatizing,14.0,,,International politics,,not stigmatizing
1862,1862,https://twitter.com/edent/status/1244912140160401408,"#WuhanVirus pandemic shows that Communist China is a serious global threat. Its censorship, suppression and disinformation threaten us all and its manipulation to international organizations like harms the interest of the world. It's time to resist (or destroy) #CCP. URL",stigmatizing - medium,101,stigmatizing - high,15.0,,,Chinese government (Chinese communist party - CCP),,stigmatizing
1863,1863,https://twitter.com/edent/status/1254149132458975232,THE CHINESE VIRAL LAB WUHAN DID GREAT DISSERVICE AND HARM TO HUMANITY BY COLLECTING BAT SHIT ISOLATING THE VIRUS AND MODIFYING TO BIO WEAPON.SHAME ON THEM BOYCOTT CHINESE GOODS,stigmatizing - medium,101,stigmatizing - medium,7.0,,,Bio-weapon;Wuhan virus lab,,stigmatizing
1864,1864,https://twitter.com/edent/status/1255372245964394498,"So let's get this right... The Chinese communist govt unleashed this damn virus upon the world. Then they lied about it, then they destroyed lab samples, then they murdered the doctors who went public, then they tried to blame America for the virus?
 

 1/3",stigmatizing - medium,101,stigmatizing - high,20.0,,,Chinese government (Chinese communist party - CCP);Information or misinformation;Wuhan virus lab,,stigmatizing
1865,1865,https://twitter.com/edent/status/1263242761068740609,"Beijing — has banned eating of wild animals and Chinese farmers are being offered cash to quit breeding #exoticanimals. Both come amid mounting pressure for #China to crack down on the #illegalwildlifetrade blamed for #pandemic that killed 320,000+ people
 

 URL",not stigmatizing,101,not stigmatizing,8.0,,,News;Wet market and eating habits,,not stigmatizing
1866,1866,https://twitter.com/edent/status/1253391897428705280,"This is true. We are primitive. In America, we hardly ever get to eat bats, snakes, and dogs, like they do in an advanced nation like #China. Plus, did you know it is impossible for a Chinese person to be racist? It would violate the laws of physics. #winniethepooh won't have it. URL",stigmatizing - medium,101,stigmatizing - low,7.0,,,Chinese government (Chinese communist party - CCP);Wet market and eating habits,,stigmatizing
1867,1867,https://twitter.com/edent/status/1233579716717629440,"A white terror from HKgov n police to threaten pro-democracy HKers while the world is focus on fighting #coronavirus - a deadly virus spreading caused by prohibiting of freedom of speech and press, cover up of news by totalitarian #CCP - boss of curruptive HKgov!",unknown/irrelevant,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP),,not stigmatizing
1868,1868,https://twitter.com/edent/status/1222515361523863556,Totally waiting for someone to blame Donald Trump on the outbreak. Don’t blame these countries that bring crazy animals like bats chickens and snakes into close proximity. There is a reason these things start in China. Need better efforts to prevent zoonotic diseases not react,not stigmatizing,101,not stigmatizing,18.0,,,Anti-stigmatizing (talking against hate speech and racism);Chinse Uyghur Muslims;Donald Trump,,not stigmatizing
1869,1869,https://twitter.com/edent/status/1245758831004717056,"Shenzhen becomes first Chinese city to ban eating cats and dogs. Uh... FYI, the practice of eating dog meat in China is NOT common. Most Chinese have never done so and don't want to. #catsanddogs, #COVID19, #foodie, #pets, #tasteslikechicken, URL",not stigmatizing,101,not stigmatizing,16.0,,,Anti-stigmatizing (talking against hate speech and racism),,not stigmatizing
1870,1870,https://twitter.com/edent/status/1235344310679351299,"Hilarious ! Only a twisted ; Mentally ill nutt job ( aka Evil Communist ) would defend the truly Evil ideology of Socialism by pointing out The Deaths of 2/3 of the people killed in WW2 as a Positive. Still Lying though. China killed 60m, USSR 30m, thats 90 right there. Sick !",unknown/irrelevant,101,not stigmatizing,13.0,,,Chinese government (Chinese communist party - CCP),,not stigmatizing
1871,1871,https://twitter.com/edent/status/1234145313553674241,I hope this serves as a memorable lesson for all Chinese citizens. STOP EATING WILD ANIMALS. Stop killing whistleblowers by giving your people FREEDOM OF SPEECH. Aren't you guilty for this global epidemic? Chinese government is FULLY responsible for this.,stigmatizing - medium,101,stigmatizing - medium,18.0,,,Wet market and eating habits,,stigmatizing
1872,1872,https://twitter.com/edent/status/1245351713818554368,"Those who aren't brain dead, my friend
 Know where this VIRUS came from!!
 And it ain't no Kent market!!
 Sure the Chinese eat shit we wouldn't
 Even consider but that ain't the problem here!!
 

 The problem!!
 Is a Level 4 Bio Lab
 Eight miles from this market!!
 

 A horseshoe bat my ass!",stigmatizing - high,101,stigmatizing - high,15.0,,,Wet market and eating habits;Wuhan virus lab,,stigmatizing
1873,1873,https://twitter.com/edent/status/1232719144560320512,Coronavirus explain this movie came out 2011 it's exactly what's happening now in the world it started in china and is spreading like wild fire this shit started from a bat eating something fucked up off a tree flew to a meat market inn china where a pig ate it ; yea there u go. URL,stigmatizing - medium,101,stigmatizing - high,17.0,,,Wet market and eating habits,,stigmatizing
1874,1874,https://twitter.com/edent/status/1225457329371590656,I mentioned to a tennis partner that the Chinese eat bat soup and that the coronavirus is likely from bats as they carry coronaviruses and he thought I was racist! Racist for stating actual facts!,stigmatizing - medium,101,stigmatizing - medium,12.0,,,Wet market and eating habits,,stigmatizing
1875,1875,https://twitter.com/edent/status/1243409365207375887,"Daily reminder:-
 China lied
 People died
 China must pay
 Boycott chinese goods
 World leaders take action
 #CKMKB
 #ChineseVirusCorona #China #ChineseVirus",stigmatizing - high,101,stigmatizing - low,14.0,,,Chinese government (Chinese communist party - CCP),,stigmatizing
1876,1876,https://twitter.com/edent/status/1233606585685041155,"Yo God, Make Sure Coronavirus Better Stay Far From Jamaica Enuh Because We Never Tell Chinese Fi Eat Ratbats,Cat,Dog,Frogs ;Snakes So Please Let Them Die Alone....",stigmatizing - medium,101,stigmatizing - low,13.0,,,Wet market and eating habits,,stigmatizing
1877,1877,https://twitter.com/edent/status/1245206247390969859,#Wake up people. ..China developed this virus in THEIR labs and is using it as biological warfare against Us and the world to crash the world markets and kill as many of us as possible .#Wake up people,stigmatizing - medium,101,stigmatizing - high,15.0,,,Bio-weapon;Wuhan virus lab,,stigmatizing
1878,1878,https://twitter.com/edent/status/1284324880083648512,"That's why it's hard to trust China.
 And killing,eating wild animals have caused many viruses to spread in Humans. COVID19(Chinese virus) has spread worldwide, halting everything for months (looks year now).I do hate them for these and not totally because of Indo-China conflict.",stigmatizing - medium,101,stigmatizing - medium,8.0,,,International politics;Wet market and eating habits,,stigmatizing
1879,1879,https://twitter.com/edent/status/1233738189342433281,Ever since humans been Earth we have been eating animals. During Mao's reign of terror 45 million Chinese died of starvation. ; so ate anything that was alive. It's only in last 20 years we've had SARS MERS etc pop up. If somebody mentions biowarfare lab in Wuhan get sneered at,not stigmatizing,101,not stigmatizing,18.0,,,Bio-weapon;Chinese government (Chinese communist party - CCP);Wuhan virus lab,,not stigmatizing
1880,1880,https://twitter.com/edent/status/1229514984658362368,"When one receives goods and services they do not pay for its either ""free"" or stolen. If we are not the beacon of freedom or fight against oppression, then who? You probably believe Russia, Iran, China, etc...will simply behave w/o US being the world's watchdog.",unknown/irrelevant,101,not stigmatizing,13.0,,,International politics,,not stigmatizing
1881,1881,https://twitter.com/edent/status/1241861650455695360,If some scruffy fucking Chinese cunt didn’t eat bat soup I’d be able to go to #ikea and #primark this week and have a fucking #mcdonalds !!! But nooooo they try and be “exoctic” and ruin the fucking world !! #coronavirus #COVID19 #BatSoup #CUNTS,stigmatizing - high,101,stigmatizing - medium,14.0,,,Chinese government (Chinese communist party - CCP),,stigmatizing
1882,1882,https://twitter.com/edent/status/1244293344060047360,"Killer is Pelosi,BIDEN DEMONRATS Murderer who kept saying over and over again If i don't retake the white house the USA will die, and NOW IT IS TIME TO DRAG THIS MURDERER OUT AND MAKE HER PAY , SHE HELP CHINA&lt; GLOBALISTS AND DEMONRATS CREATE-RELEASE THE VIRUS AND MURDER BILLIONS URL",unknown/irrelevant,101,not stigmatizing,14.0,,,International politics,,not stigmatizing
1883,1883,https://twitter.com/edent/status/1287525278273634305,"why th fuck would I do that, china caused this virus, they fuckn eat dogs, cats and shit if I never ever hear of china again it will be to soon, evil ccp evil ppl evil pratices they have. go away, u a bad dream",stigmatizing - high,101,stigmatizing - medium,7.0,,,Chinese government (Chinese communist party - CCP);Wet market and eating habits,,stigmatizing
1884,1884,https://twitter.com/edent/status/1222458612175515648,"I think China should just stop eating weird organisms like snakes, rats, bat's etc so we stop having these world threatening viruses i mean surely we're endangering mankind. #CoronaVirusKenya",stigmatizing - low,101,stigmatizing - medium,4.0,,,Wet market and eating habits,,stigmatizing
